Id,Genus
NC_023764.1,Mammarenavirus
NC_023684.1,Unknown_genus
NC_023685.1,Unknown_genus
NC_023674.1,Mamastrovirus
NC_023675.1,Mamastrovirus
NC_023676.1,Iflavirus
NC_023636.1,Unknown_genus
NC_023637.1,Posavirus
NC_023638.1,Posavirus
NC_023641.1,Alphaendornavirus
NC_023627.1,Unknown_genus
NC_023628.1,Potyvirus
NC_023629.1,Mamastrovirus
NC_023630.1,Mamastrovirus
NC_023631.1,Mamastrovirus
NC_023632.1,Mamastrovirus
NC_023633.1,Phlebovirus
NC_023634.1,Phlebovirus
NC_023635.1,Phlebovirus
NC_023598.1,Mitovirus
NC_023547.1,Victorivirus
NC_023483.1,Iflavirus
NC_023485.1,Badnavirus
NC_023486.1,Cypovirus
NC_023487.1,Cypovirus
NC_023488.1,Cypovirus
NC_023489.1,Cypovirus
NC_023490.1,Cypovirus
NC_023491.1,Cypovirus
NC_023492.1,Cypovirus
NC_023493.1,Cypovirus
NC_023494.1,Cypovirus
NC_023495.1,Cypovirus
NC_023439.1,Flavivirus
NC_023440.1,Negevirus
NC_023424.1,Flavivirus
NC_023425.1,Orthohepevirus
NC_023420.2,Unknown_genus
NC_023422.1,Kobuvirus
NC_023339.1,Tombusvirus
NC_023295.1,Prunevirus
NC_023039.1,Chrysovirus
NC_023040.1,Chrysovirus
NC_023041.1,Chrysovirus
NC_023042.1,Chrysovirus
NC_023043.1,Chrysovirus
NC_023021.1,Unknown_genus
NC_023022.1,Iflavirus
NC_023175.1,Potyvirus
NC_023176.1,Pestivirus
NC_023162.1,Limnipivirus
NC_023153.1,Unknown_genus
AC_000192.1,Betacoronavirus
NC_023014.1,Potyvirus
NC_023016.1,Fabavirus
NC_023017.1,Fabavirus
NC_022978.1,Unknown_genus
NC_022961.1,Allexivirus
NC_022893.1,Unknown_genus
NC_022894.1,Platypuvirus
NC_022895.1,Aureusvirus
NC_022896.1,Hypovirus
NC_022798.1,Nepovirus
NC_022799.1,Nepovirus
NC_022801.1,Tobamovirus
NC_022802.1,Sakobuvirus
NC_022787.1,Torovirus
NC_022745.1,Tritimovirus
NC_022755.1,Vesiculovirus
NC_022632.1,Bandavirus
NC_022633.1,Orbivirus
NC_022634.1,Orbivirus
NC_022635.1,Orbivirus
NC_022636.1,Orbivirus
NC_022637.1,Orbivirus
NC_022638.1,Orbivirus
NC_022639.1,Orbivirus
NC_022640.1,Orbivirus
NC_022641.1,Orbivirus
NC_022642.1,Orbivirus
NC_022611.1,Unknown_genus
NC_022614.1,Unknown_genus
NC_022615.1,Unknown_genus
NC_022616.1,Unknown_genus
NC_022617.1,Unknown_genus
NC_022619.1,Alphaendornavirus
NC_022620.1,Orbivirus
NC_022621.1,Orbivirus
NC_022622.1,Orbivirus
NC_022623.1,Orbivirus
NC_022624.1,Orbivirus
NC_022625.1,Orbivirus
NC_022626.1,Orbivirus
NC_022627.1,Orbivirus
NC_022628.1,Orbivirus
NC_022629.1,Orbivirus
NC_022630.1,Bandavirus
NC_022631.1,Bandavirus
NC_022595.1,Orthobunyavirus
NC_022596.1,Orthobunyavirus
NC_022597.1,Orthobunyavirus
NC_022580.1,Sigmavirus
NC_022581.1,Perhabdovirus
NC_022553.1,Orbivirus
NC_022554.1,Orbivirus
NC_022555.1,Orbivirus
NC_022556.1,Orbivirus
NC_022557.1,Orbivirus
NC_022558.1,Orbivirus
NC_022559.1,Orbivirus
NC_022560.1,Orbivirus
NC_022561.1,Orbivirus
NC_022562.1,Orbivirus
NC_022518.1,Unknown_genus
NC_022365.1,Badnavirus
NC_022332.1,Potamipivirus
NC_022249.1,Mamastrovirus
NC_022250.1,Ilarvirus
NC_022251.1,Ilarvirus
NC_022252.1,Ilarvirus
NC_022230.1,Tobamovirus
NC_022127.1,Ilarvirus
NC_022128.1,Ilarvirus
NC_022129.1,Ilarvirus
NC_022103.1,Alphacoronavirus
NC_022072.1,Ampelovirus
NC_022004.1,Comovirus
NC_022006.1,Comovirus
NC_022037.1,Orthobunyavirus
NC_022038.1,Orthobunyavirus
NC_022039.1,Orthobunyavirus
NC_021926.1,Alphacarmovirus
NC_021928.1,Orthorubulavirus
NC_021786.1,Potyvirus
NC_021851.1,Tymovirus
NC_021873.1,Unknown_genus
NC_021874.1,Unknown_genus
NC_021735.1,Benyvirus
NC_021736.1,Benyvirus
NC_021705.2,Panicovirus
NC_021706.1,Betaendornavirus
NC_021625.1,Rotavirus
NC_021626.1,Rotavirus
NC_021627.1,Rotavirus
NC_021628.1,Rotavirus
NC_021629.1,Rotavirus
NC_021630.1,Rotavirus
NC_021631.1,Rotavirus
NC_021632.1,Rotavirus
NC_021633.1,Rotavirus
NC_021634.1,Rotavirus
NC_021635.1,Rotavirus
NC_021580.1,Rotavirus
NC_021581.1,Rotavirus
NC_021582.1,Rotavirus
NC_021583.1,Rotavirus
NC_021584.1,Rotavirus
NC_021585.1,Rotavirus
NC_021586.1,Rotavirus
NC_021587.1,Rotavirus
NC_021588.1,Rotavirus
NC_021589.1,Rotavirus
NC_021590.1,Rotavirus
NC_021541.1,Rotavirus
NC_021542.1,Rotavirus
NC_021543.1,Rotavirus
NC_021544.1,Rotavirus
NC_021545.1,Rotavirus
NC_021546.1,Rotavirus
NC_021547.1,Rotavirus
NC_021548.1,Rotavirus
NC_021549.1,Rotavirus
NC_021550.1,Rotavirus
NC_021551.1,Rotavirus
NC_021564.1,Enamovirus
NC_021565.1,Victorivirus
NC_021566.1,Unknown_genus
NC_021567.1,Unknown_genus
NC_021482.1,Parechovirus
NC_021480.1,Virtovirus
NC_021481.1,Luteovirus
NC_021484.1,Polerovirus
NC_021242.1,Bandavirus
NC_021243.1,Bandavirus
NC_021244.1,Bandavirus
NC_021220.1,Enterovirus
NC_021222.1,Unknown_genus
NC_021223.1,Unknown_genus
NC_021201.1,Megrivirus
NC_021197.1,Potyvirus
NC_021178.1,Dicipivirus
NC_021153.1,Hepacivirus
NC_021154.1,Pegivirus
NC_021147.1,Betapartitivirus
NC_021148.1,Betapartitivirus
NC_021094.1,Betapartitivirus
NC_021095.1,Betapartitivirus
NC_021096.1,Betapartitivirus
NC_021097.1,Betapartitivirus
NC_021098.1,Betapartitivirus
NC_021099.1,Betapartitivirus
NC_021065.1,Potyvirus
NC_021069.1,Flavivirus
NC_020996.1,Robigovirus
NC_020997.1,Victorivirus
NC_020999.1,Rosadnavirus
NC_020899.1,Alphamesonivirus
NC_020900.1,Alphamesonivirus
NC_020901.1,Alphamesonivirus
NC_020902.1,Pegivirus
NC_020903.1,Totivirus
NC_020896.1,Potyvirus
NC_020897.1,Cheravirus
NC_020898.1,Cheravirus
NC_020881.1,Orthohepadnavirus
NC_020803.1,Perhabdovirus
NC_020804.1,Tibrovirus
NC_020805.1,Vesiculovirus
NC_020806.1,Vesiculovirus
NC_020807.1,Lyssavirus
NC_020808.1,Lyssavirus
NC_020809.1,Lyssavirus
NC_020810.1,Lyssavirus
NC_020469.1,Macanavirus
NC_020470.1,Tymovirus
NC_020471.1,Tymovirus
NC_020439.1,Orthoreovirus
NC_020445.1,Orthoreovirus
NC_020440.1,Orthoreovirus
NC_020441.1,Orthoreovirus
NC_020442.1,Orthoreovirus
NC_020443.1,Orthoreovirus
NC_020444.1,Orthoreovirus
NC_020446.1,Orthoreovirus
NC_020447.1,Orthoreovirus
NC_020448.1,Orthoreovirus
NC_020415.1,Pelarspovirus
NC_018714.1,Foveavirus
NC_020252.1,Unknown_genus
NC_020234.1,Alphapartitivirus
NC_020235.1,Alphapartitivirus
NC_020100.1,Unknown_genus
NC_020101.1,Unknown_genus
NC_020102.1,Unknown_genus
NC_020103.1,Unknown_genus
NC_020105.1,Potyvirus
NC_020072.1,Potyvirus
NC_020073.2,Tombusvirus
NC_019920.1,Cunavirus
NC_019922.1,Hagavirus
NC_019843.3,Betacoronavirus
NC_019707.1,Empivirus
NC_019712.1,Vesivirus
NC_019493.1,Alphaendornavirus
NC_019494.1,Mamastrovirus
NC_019531.1,Paraavulavirus
NC_019453.1,Cebevirus
NC_019409.1,Potyvirus
NC_019412.1,Potyvirus
NC_019415.1,Potyvirus
NC_019026.1,Unknown_genus
NC_019027.1,Unknown_genus
NC_019028.1,Unknown_genus
NC_019029.1,Divavirus
NC_019030.1,Divavirus
NC_019031.1,Roymovirus
NC_019025.1,Foveavirus
NC_018871.1,Alphacoronavirus
NC_018872.2,Potyvirus
NC_018833.1,Potyvirus
NC_018858.1,Caulimovirus
NC_018705.3,Flavivirus
NC_018710.1,Mammarenavirus
NC_018711.1,Mammarenavirus
NC_018713.1,Pestivirus
NC_018668.1,Hunnivirus
NC_018702.1,Unknown_genus
NC_018703.1,Maculavirus
NC_018629.1,Lyssavirus
NC_018613.1,Bacillarnavirus
NC_018615.1,Alphavirus
NC_018616.1,Caulimovirus
NC_018570.2,Unknown_genus
NC_018571.2,Polerovirus
NC_018572.1,Poacevirus
NC_018519.1,Unknown_genus
NC_018505.1,Caulimovirus
NC_018506.1,Limnipivirus
NC_018455.1,Macluravirus
NC_018458.1,Vitivirus
NC_018459.1,Orthobunyavirus
NC_018460.1,Orthobunyavirus
NC_018461.1,Orthobunyavirus
NC_018462.1,Orthobunyavirus
NC_018463.1,Orthobunyavirus
NC_018464.1,Orthobunyavirus
NC_018465.1,Orthobunyavirus
NC_018466.1,Orthobunyavirus
NC_018467.1,Orthobunyavirus
NC_018476.1,Orthobunyavirus
NC_018477.1,Orthobunyavirus
NC_018478.1,Orthobunyavirus
NC_018481.1,Reptarenavirus
NC_018482.1,Reptarenavirus
NC_018483.1,Reptarenavirus
NC_018484.1,Reptarenavirus
NC_018448.1,Carlavirus
NC_018449.1,Sobemovirus
NC_018381.2,Cytorhabdovirus
NC_018382.1,Orthohepevirus
NC_018383.1,Nepovirus
NC_018384.1,Nepovirus
NC_018400.1,Gallivirus
NC_018402.1,Anulavirus
NC_018403.1,Anulavirus
NC_018404.1,Anulavirus
NC_018226.1,Pasivirus
NC_018175.1,Carlavirus
NC_018176.1,Potyvirus
NC_018173.1,Crinivirus
NC_018174.1,Crinivirus
NC_018136.1,Phlebovirus
NC_018137.1,Phlebovirus
NC_018138.1,Phlebovirus
NC_017083.1,Betacoronavirus
NC_017084.1,Unknown_genus
NC_017086.1,Flavivirus
NC_018105.1,Badnavirus
NC_015936.1,Kobuvirus
NC_017685.1,Ephemerovirus
NC_017714.1,Ephemerovirus
NC_018093.1,Potyvirus
NC_018070.1,Orthotospovirus
NC_018071.1,Orthotospovirus
NC_018072.1,Orthotospovirus
NC_017990.1,Botybirnavirus
NC_017991.1,Botybirnavirus
NC_017988.1,Unknown_genus
NC_017989.1,Unknown_genus
NC_017967.1,Potyvirus
NC_017970.1,Potyvirus
NC_017977.1,Potyvirus
NC_017938.1,Nepovirus
NC_017939.1,Nepovirus
NC_017936.1,Sapovirus
NC_017937.1,Narmovirus
NC_017914.1,Sobemovirus
NC_017915.1,Unknown_genus
NC_017859.1,Carlavirus
NC_017824.1,Potyvirus
NC_017830.1,Badnavirus
NC_017099.1,Hypovirus
NC_016991.1,Deltacoronavirus
NC_016992.1,Deltacoronavirus
NC_016993.1,Deltacoronavirus
NC_016994.1,Deltacoronavirus
NC_016995.1,Deltacoronavirus
NC_016996.1,Deltacoronavirus
NC_016997.1,Flavivirus
NC_017003.1,Mitovirus
NC_016155.1,Unknown_genus
NC_016960.1,Alphavirus
NC_016964.1,Mischivirus
NC_016959.1,Alphavirus
NC_016961.1,Alphavirus
NC_016962.1,Alphavirus
NC_016896.1,Mamastrovirus
NC_016874.1,Unknown_genus
NC_016875.1,Unknown_genus
NC_016876.1,Unknown_genus
NC_016877.1,Unknown_genus
NC_016878.1,Unknown_genus
NC_016879.1,Unknown_genus
NC_016880.1,Unknown_genus
NC_016881.1,Unknown_genus
NC_016882.1,Unknown_genus
NC_016883.1,Unknown_genus
NC_016769.1,Kobuvirus
NC_016757.1,Quadrivirus
NC_016758.1,Quadrivirus
NC_016759.1,Quadrivirus
NC_016760.1,Quadrivirus
NC_016561.1,Avihepadnavirus
NC_016648.1,Alphaendornavirus
NC_016509.1,Ampelovirus
NC_016517.1,Unknown_genus
NC_016518.1,Unknown_genus
NC_016519.1,Tobamovirus
NC_016416.1,Ampelovirus
NC_016417.1,Ampelovirus
NC_016418.1,Unknown_genus
NC_015939.1,Hypovirus
NC_016440.1,Carlavirus
NC_016441.1,Potyvirus
NC_016442.1,Tobamovirus
NC_016443.1,Sadwavirus
NC_016444.1,Sadwavirus
NC_016436.1,Velarivirus
NC_016156.1,Unknown_genus
NC_016159.1,Potyvirus
NC_016403.1,Unknown_genus
NC_016404.1,Vitivirus
NC_016405.1,Iflavirus
NC_016152.1,Mammarenavirus
NC_016153.1,Mammarenavirus
NC_016144.1,Cuevavirus
NC_016141.1,Higrevirus
NC_016142.1,Higrevirus
NC_016143.1,Higrevirus
NC_015629.1,Mitovirus
NC_016136.1,Nucleorhabdovirus
NC_016084.1,Blunervirus
NC_016085.1,Blunervirus
NC_016086.1,Blunervirus
NC_016087.1,Blunervirus
NC_016080.1,Carlavirus
NC_016081.1,Ampelovirus
NC_016044.1,Potyvirus
NC_016038.2,Polerovirus
NC_016033.1,Sobemovirus
NC_016003.1,Potexvirus
NC_015934.1,Unknown_genus
NC_015935.1,Unknown_genus
NC_015940.1,Unknown_genus
NC_015941.1,Unknown_genus
NC_015877.1,Orthoreovirus
NC_015878.1,Orthoreovirus
NC_015879.1,Orthoreovirus
NC_015880.1,Orthoreovirus
NC_015881.1,Orthoreovirus
NC_015882.1,Orthoreovirus
NC_015883.1,Orthoreovirus
NC_015884.1,Orthoreovirus
NC_015885.1,Orthoreovirus
NC_015886.1,Orthoreovirus
NC_015874.1,Alphamesonivirus
NC_015784.2,Badnavirus
NC_015843.2,Flavivirus
NC_015782.2,Trichovirus
NC_015522.1,Marafivirus
NC_015523.1,Tymovirus
NC_015706.1,Allexivirus
NC_015668.1,Alphamesonivirus
NC_015655.1,Badnavirus
NC_015639.1,Unknown_genus
NC_015521.1,Piscihepevirus
NC_015626.1,Unknown_genus
NC_015524.1,Maculavirus
NC_015552.1,Tobamovirus
NC_015467.1,Unknown_genus
NC_015468.1,Unknown_genus
NC_015469.1,Unknown_genus
NC_015492.1,Nepovirus
NC_015493.1,Nepovirus
NC_015494.1,Deltapartitivirus
NC_015495.1,Deltapartitivirus
NC_015502.1,Badnavirus
NC_015503.1,Badnavirus
NC_015504.1,Badnavirus
NC_015505.1,Badnavirus
NC_015506.1,Badnavirus
NC_015507.1,Badnavirus
NC_015450.1,Phlebovirus
NC_015451.1,Phlebovirus
NC_015452.1,Phlebovirus
NC_015411.1,Phlebovirus
NC_015412.1,Phlebovirus
NC_015413.1,Phlebovirus
NC_015414.1,Nepovirus
NC_015415.1,Nepovirus
NC_015393.1,Potyvirus
NC_015394.2,Potyvirus
NC_015395.1,Divavirus
NC_015328.1,Cavemovirus
NC_015373.1,Phlebovirus
NC_015374.1,Phlebovirus
NC_015375.1,Phlebovirus
NC_015298.1,Emaravirus
NC_015299.1,Emaravirus
NC_015300.1,Emaravirus
NC_015301.1,Emaravirus
NC_015227.2,Unknown_genus
NC_015228.1,Solendovirus
NC_015229.1,Maculavirus
NC_015220.1,Trichovirus
NC_015131.1,Orthoreovirus
NC_015132.1,Orthoreovirus
NC_015133.1,Orthoreovirus
NC_015134.1,Orthoreovirus
NC_015135.1,Orthoreovirus
NC_015126.1,Orthoreovirus
NC_015127.1,Orthoreovirus
NC_015128.1,Orthoreovirus
NC_015129.1,Orthoreovirus
NC_015130.1,Orthoreovirus
NC_015116.1,Alpharetrovirus
NC_015069.1,Unknown_genus
NC_015070.1,Unknown_genus
NC_015050.1,Polerovirus
NC_014977.1,Unknown_genus
NC_014978.1,Unknown_genus
NC_014967.1,Alphacarmovirus
NC_014898.1,Potyvirus
NC_014904.1,Betaendornavirus
NC_014905.1,Potyvirus
NC_014823.1,Victorivirus
NC_014821.1,Foveavirus
NC_014790.2,Potyvirus
NC_014791.1,Ipomovirus
NC_014793.1,Aparavirus
NC_014730.1,Carlavirus
NC_014742.1,Potyvirus
NC_014708.1,Fijivirus
NC_014709.1,Fijivirus
NC_014710.1,Fijivirus
NC_014711.1,Fijivirus
NC_014712.1,Fijivirus
NC_014713.1,Fijivirus
NC_014714.1,Fijivirus
NC_014715.1,Fijivirus
NC_014716.1,Fijivirus
NC_014717.1,Fijivirus
NC_014522.1,Orbivirus
NC_014523.1,Orbivirus
NC_014524.1,Orbivirus
NC_014525.1,Orbivirus
NC_014526.1,Orbivirus
NC_014527.1,Orbivirus
NC_014528.1,Orbivirus
NC_014529.1,Orbivirus
NC_014530.1,Orbivirus
NC_014531.1,Orbivirus
NC_014648.1,Badnavirus
NC_014609.1,Unknown_genus
NC_014598.1,Unknown_genus
NC_014599.1,Unknown_genus
NC_014600.1,Unknown_genus
NC_014601.1,Unknown_genus
NC_014602.1,Unknown_genus
NC_014603.1,Unknown_genus
NC_014604.1,Unknown_genus
NC_014605.1,Unknown_genus
NC_014606.1,Unknown_genus
NC_014607.1,Unknown_genus
NC_014593.1,Amalgavirus
NC_014545.1,Polerovirus
NC_014546.1,Tobamovirus
NC_014536.1,Potyvirus
NC_014509.2,Sobemovirus
NC_014511.1,Rotavirus
NC_014512.1,Rotavirus
NC_014513.1,Rotavirus
NC_014514.1,Rotavirus
NC_014515.1,Rotavirus
NC_014516.1,Rotavirus
NC_014517.1,Rotavirus
NC_014518.1,Rotavirus
NC_014519.1,Rotavirus
NC_014520.1,Rotavirus
NC_014521.1,Rotavirus
NC_014474.1,Betaretrovirus
NC_014481.1,Amalgavirus
NC_014470.1,Betacoronavirus
NC_014462.1,Chrysovirus
NC_014463.1,Chrysovirus
NC_014464.1,Chrysovirus
NC_014465.1,Chrysovirus
NC_014411.1,Passerivirus
NC_014412.1,Oscivirus
NC_014413.1,Oscivirus
NC_014395.1,Phlebovirus
NC_014396.1,Phlebovirus
NC_014397.1,Phlebovirus
NC_014373.1,Ebolavirus
NC_014359.1,Unknown_genus
NC_014360.1,Unknown_genus
NC_014372.1,Ebolavirus
NC_014325.1,Potyvirus
NC_014327.1,Potyvirus
NC_014252.1,Potyvirus
NC_014064.1,Potyvirus
NC_014236.1,Orthoreovirus
NC_014237.1,Orthoreovirus
NC_014238.1,Orthoreovirus
NC_014239.1,Orthoreovirus
NC_014240.1,Orthoreovirus
NC_014241.1,Orthoreovirus
NC_014242.1,Orthoreovirus
NC_014243.1,Orthoreovirus
NC_014244.1,Orthoreovirus
NC_014245.1,Orthoreovirus
NC_014126.1,Alphacarmotetravirus
NC_014127.1,Tymovirus
NC_014137.1,Iflavirus
NC_014129.1,Unknown_genus
NC_014038.1,Potyvirus
NC_014037.1,Poacevirus
NC_013999.1,Unknown_genus
NC_013955.1,Hapavirus
NC_013920.1,Marafivirus
NC_013699.1,Unknown_genus
NC_013695.1,Enterovirus
NC_013105.1,Emaravirus
NC_013220.1,Unknown_genus
NC_013221.1,Unknown_genus
NC_013527.1,Carlavirus
NC_013528.1,Alphavirus
NC_013499.1,Unknown_genus
NC_013469.1,Unknown_genus
NC_013470.1,Orthocurvulavirus
NC_013471.1,Orthocurvulavirus
NC_013455.1,Badnavirus
NC_013458.1,Betanodavirus
NC_013459.1,Betanodavirus
NC_013460.1,Betanodavirus
NC_013461.1,Betanodavirus
NC_013462.1,Megabirnavirus
NC_013463.1,Megabirnavirus
NC_013447.1,Alphaendornavirus
NC_013443.1,Mamastrovirus
NC_013405.1,Orbivirus
NC_013266.1,Bromovirus
NC_013267.1,Bromovirus
NC_013268.1,Bromovirus
NC_013396.1,Orbivirus
NC_013397.1,Orbivirus
NC_013398.1,Orbivirus
NC_013399.1,Orbivirus
NC_013400.1,Orbivirus
NC_013401.1,Orbivirus
NC_013402.1,Orbivirus
NC_013403.1,Orbivirus
NC_013404.1,Orbivirus
NC_013261.1,Potyvirus
NC_013262.1,Badnavirus
NC_013258.1,Crinivirus
NC_013259.1,Crinivirus
NC_013225.1,Orthoreovirus
NC_013226.1,Orthoreovirus
NC_013227.1,Orthoreovirus
NC_013228.1,Orthoreovirus
NC_013229.1,Orthoreovirus
NC_013230.1,Orthoreovirus
NC_013231.1,Orthoreovirus
NC_013232.1,Orthoreovirus
NC_013233.1,Orthoreovirus
NC_013234.1,Orthoreovirus
NC_013218.1,Comovirus
NC_013219.1,Comovirus
NC_013135.1,Sigmavirus
NC_013133.1,Pteridovirus
NC_013134.1,Pteridovirus
NC_013106.1,Emaravirus
NC_013107.1,Emaravirus
NC_013108.1,Emaravirus
NC_013109.1,Betapartitivirus
NC_013110.1,Betapartitivirus
NC_013111.1,Ourmiavirus
NC_013112.1,Ourmiavirus
NC_013113.1,Ourmiavirus
NC_013075.1,Torradovirus
NC_013076.1,Torradovirus
NC_013060.1,Mamastrovirus
NC_013057.1,Unknown_genus
NC_013058.1,Unknown_genus
NC_013014.1,Unknown_genus
NC_013015.1,Unknown_genus
NC_012932.1,Flavivirus
NC_013006.1,Carlavirus
NC_013007.1,Closterovirus
NC_012986.1,Salivirus
NC_012936.1,Betacoronavirus
NC_012957.1,Salivirus
NC_012958.1,Unknown_genus
NC_012931.1,Polerovirus
NC_012909.1,Crinivirus
NC_012910.1,Crinivirus
NC_012869.1,Carlavirus
NC_012812.1,Pestivirus
NC_012798.1,Cosavirus
NC_012799.1,Poacevirus
NC_012800.1,Cosavirus
NC_012801.1,Cosavirus
NC_012802.1,Cosavirus
NC_012776.1,Mammarenavirus
NC_012777.1,Mammarenavirus
NC_012735.1,Flavivirus
NC_012754.1,Orbivirus
NC_012755.1,Orbivirus
NC_012728.1,Badnavirus
NC_012699.1,Unknown_genus
NC_012702.1,Nyavirus
NC_012703.1,Nyavirus
NC_012698.2,Ipomovirus
NC_012671.1,Flavivirus
NC_012585.1,Mitovirus
NC_012561.1,Alphavirus
NC_012531.1,Invictavirus
NC_012532.1,Flavivirus
NC_012533.1,Flavivirus
NC_012534.1,Flavivirus
NC_012535.1,Phytoreovirus
NC_012536.1,Phytoreovirus
NC_012537.1,Phytoreovirus
NC_012538.1,Phytoreovirus
NC_012539.1,Phytoreovirus
NC_012540.1,Phytoreovirus
NC_012541.1,Phytoreovirus
NC_012542.1,Phytoreovirus
NC_012543.1,Phytoreovirus
NC_012544.1,Phytoreovirus
NC_012545.1,Phytoreovirus
NC_012546.1,Phytoreovirus
NC_012519.1,Robigovirus
NC_012484.1,Marafivirus
NC_012437.1,Avastrovirus
NC_012210.1,Carlavirus
NC_012211.2,Potexvirus
NC_012212.1,Bacillarnavirus
NC_012134.1,Cucumovirus
NC_012135.1,Cucumovirus
NC_012136.1,Cucumovirus
NC_012091.2,Cystovirus
NC_012092.1,Cystovirus
NC_012093.1,Cystovirus
NC_012038.1,Carlavirus
NC_011918.1,Potyvirus
NC_011920.1,Ruflodivirus
NC_011800.1,Deltaretrovirus
NC_011803.1,Tobamovirus
NC_011807.1,Ilarvirus
NC_011829.1,Kobuvirus
NC_011808.1,Ilarvirus
NC_011809.1,Ilarvirus
NC_011702.1,Ampelovirus
NC_011704.1,Lagovirus
NC_011705.1,Unknown_genus
NC_011706.1,Unknown_genus
NC_011659.1,Potexvirus
NC_011639.1,Hapavirus
NC_011643.1,Gammacarmovirus
NC_011620.1,Potexvirus
NC_011591.1,Amalgavirus
NC_011592.1,Badnavirus
NC_011558.1,Varicosavirus
NC_011540.1,Carlavirus
NC_011543.1,Polemovirus
NC_011544.1,Potexvirus
NC_011549.1,Deltacoronavirus
NC_011550.1,Deltacoronavirus
NC_011552.1,Trichovirus
NC_011556.1,Alphapartitivirus
NC_011557.1,Alphapartitivirus
NC_011568.1,Varicosavirus
NC_011532.1,Cytorhabdovirus
NC_011535.1,Tombusvirus
NC_011536.1,Sobemovirus
NC_011537.1,Tymovirus
NC_011538.1,Tymovirus
NC_011539.1,Tymovirus
NC_011541.1,Potyvirus
NC_011546.1,Deltaretrovirus
NC_011553.1,Ilarvirus
NC_011554.1,Ilarvirus
NC_011555.2,Ilarvirus
NC_011559.1,Tymovirus
NC_011560.1,Potyvirus
NC_011525.1,Carlavirus
NC_011515.1,Umbravirus
NC_011500.2,Rotavirus
NC_011501.2,Rotavirus
NC_011502.2,Rotavirus
NC_011503.2,Rotavirus
NC_011504.2,Rotavirus
NC_011505.2,Rotavirus
NC_011506.2,Rotavirus
NC_011507.2,Rotavirus
NC_011508.2,Rotavirus
NC_011509.2,Rotavirus
NC_011510.2,Rotavirus
NC_011400.1,Mamastrovirus
NC_011372.2,Mitovirus
NC_011362.1,Unknown_genus
NC_011349.1,Senecavirus
NC_011187.1,Sobemovirus
NC_011189.1,Fabavirus
NC_011190.1,Fabavirus
NC_011106.1,Vitivirus
NC_011108.1,Panicovirus
NC_011097.1,Badnavirus
NC_011086.1,Tymovirus
NC_011062.1,Tepovirus
NC_011065.1,Ourmiavirus
NC_011066.1,Ourmiavirus
NC_011067.1,Ourmiavirus
NC_011068.1,Ourmiavirus
NC_011069.1,Ourmiavirus
NC_011070.1,Ourmiavirus
NC_011050.1,Vesivirus
NC_010984.1,Unknown_genus
NC_010985.1,Orthocurvulavirus
NC_010986.1,Orthocurvulavirus
NC_010987.1,Torradovirus
NC_010988.1,Torradovirus
NC_010989.1,Unknown_genus
NC_010990.1,Unknown_genus
NC_010991.1,Unknown_genus
NC_010832.1,Potexvirus
NC_010954.1,Potyvirus
NC_010955.1,Unknown_genus
NC_010944.1,Tobamovirus
NC_010820.1,Spumavirus
NC_010806.1,Luteovirus
NC_010809.1,Polerovirus
NC_010810.1,Cardiovirus
NC_010800.1,Gammacoronavirus
NC_010746.1,Mycoreovirus
NC_010747.1,Mycoreovirus
NC_010748.1,Mycoreovirus
NC_010749.1,Mycoreovirus
NC_010750.1,Mycoreovirus
NC_010751.1,Mycoreovirus
NC_010752.1,Mycoreovirus
NC_010753.1,Mycoreovirus
NC_010756.1,Mammarenavirus
NC_010743.1,Mycoreovirus
NC_010744.1,Mycoreovirus
NC_010745.1,Mycoreovirus
NC_010754.1,Betapartitivirus
NC_010755.1,Betapartitivirus
NC_010757.1,Mammarenavirus
NC_010758.1,Mammarenavirus
NC_010759.1,Mammarenavirus
NC_010760.1,Mammarenavirus
NC_010761.1,Mammarenavirus
NC_010732.1,Polerovirus
NC_010735.1,Potyvirus
NC_010736.1,Potyvirus
NC_010737.1,Caulimovirus
NC_010738.1,Caulimovirus
NC_010701.1,Mammarenavirus
NC_010704.1,Thottimvirus
NC_010705.1,Betapartitivirus
NC_010706.1,Betapartitivirus
NC_010707.1,Thottimvirus
NC_010708.1,Thottimvirus
NC_010709.1,Comovirus
NC_010710.1,Comovirus
NC_010711.1,Unknown_genus
NC_010712.1,Unknown_genus
NC_010700.1,Mammarenavirus
NC_010702.1,Mammarenavirus
NC_010703.1,Mammarenavirus
NC_010661.1,Cypovirus
NC_010662.1,Cypovirus
NC_010663.1,Cypovirus
NC_010664.1,Cypovirus
NC_010665.1,Cypovirus
NC_010666.1,Cypovirus
NC_010667.1,Cypovirus
NC_010668.1,Cypovirus
NC_010669.1,Cypovirus
NC_010670.1,Cypovirus
NC_010646.1,Gammacoronavirus
NC_010584.1,Aquareovirus
NC_010585.1,Aquareovirus
NC_010586.1,Aquareovirus
NC_010587.1,Aquareovirus
NC_010588.1,Aquareovirus
NC_010589.1,Aquareovirus
NC_010590.1,Aquareovirus
NC_010591.1,Aquareovirus
NC_010592.1,Aquareovirus
NC_010593.1,Aquareovirus
NC_010594.1,Aquareovirus
NC_010561.1,Crinivirus
NC_010560.1,Crinivirus
NC_010562.1,Mammarenavirus
NC_010563.1,Mammarenavirus
NC_010538.1,Carlavirus
NC_010521.1,Ipomovirus
NC_010489.1,Orthotospovirus
NC_010490.1,Orthotospovirus
